"press","date","title","summary","pressUrl","naverUrl","journalist","createdDate","updatedDate","body","category","commentCount","comments"
"IT조선","2024-04-15","아이포트폴리오, 'AI시대 영어 문해력 잡는 방법' 학부모 세미나 개최","아이포트폴리오는 2025년도 디지털교과서 도입으로 최첨단 AI에듀테크 기술이 교육에 활용되는 상황에서 '모국어 습득 원리'를 적용한 언어 교육의 의미와 '진짜 영어'를 위한 필수 영어 학습 방법, 선진국의 디지털교과서 현황 등을 제시하기 위해 마련했다고 전했다. 이번 세미나에서는 아이포트폴리오...","https://it.chosun.com/news/articleView.html?idxno=2023092113636","",,,,,,,
"전자신문","2024-04-15","[에듀플러스]아이포트폴리오 리딩앤, 'AI 시대 영어 문해력 잡는방법' 학부 세미나 개최","","https://www.etnews.com/20240415000324","https://n.news.naver.com/mnews/article/030/0003197980?sid=105","허찬영 기자","2024-04-15 15:17:01","2024-04-15 15:17:01","아이포트폴리오 리딩앤이 자녀 교육에 관심이 있는 학부모를 대상으로 '인공지능(AI) 시대 영어 문해력 잡는 방법'이라는 주제의 세미나를 오는 19일 서울시청 태평홀에서 개최한다. 이번 세미나는 2025년도 디지털교과서 도입으로 최첨단 AI 에듀테크 기술이 교육에 활용되는 상황에서 '모국어 습득 원리'를 적용한 언어 교육의 의미와 '진짜 영어'를 위한 필수 영어 학습 방법, 선진국의 디지털교과서 현황 등을 제시하기 위해 마련됐다. 1세션에서는 김성윤 아이포트폴리오 대표가 'AI 시대의 영어 교육법'이라는 주제로 AI 시대에 아이를 리더로 만드는 데에 반드시 필요한 요소 두 가지를 소개한다. 김 대표는 암기 위주 한국 영어교육의 개혁과 영어교육 격차 해소를 위해 영어 교육 전문 기업을 설립했다. 이후 AI 에듀테크 기술에 모국어 습득 원리의 학습법을 접목해 영어를 자연스럽게 배울 수 있는 '리딩앤' 서비스를 영국, 독일, 일본 등 전 세계 120개국 450만 어린이들에게 제공하고 있다. 2세션에서는 영국 옥스포드대 종신 교수 조지은 박사가 'AI와 문해력'이라는 주제로 발표한다. 영국을 포함한 선진국의 언어 교육법을 소개하고 한국에서 AI 시대 문해력 향상을 위한 필수 리딩 조건과 방법에 대해 공유한다. 조 교수는 서울대학교를 졸업하고 영국 옥스포드 대학교에서 다년간 입학처장을 역임하며 이중언어(bilingual) 습득 관련 연구와 저술에 집중하고 있다. '공부감각, 10세 이전에 완성된다'는 책으로 자녀 교육 분야 베스트 1위 작가 리스트에도 올랐으며 최근 신간 '영어 유치원에 가지 않아도 영어를 잘할 수 있습니다'를 출간해 의사소통의 도구로서의 영어 활용의 중요성을 강조했다. 김 대표는 “리딩앤은 그동안 언어교육계 최고의 권위자인 스티븐 크라센 교수를 비롯해 전 세계 유명 학자들과의 세미나를 꾸준히 개최해 오고 있다”며 “이번에 세계적인 언어학자인 조지은 영국 옥스포드대 교수의 초청 강연을 통해 급변하는 AI 시대에 학부모들이 '진짜 영어'를 위한 영어 교육에 대한 방향을 세우는데 도움이 되기를 바란다”고 강조했다. 옥스포드 대학출판부의 디지털교과서 플랫폼을 2013년도부터 담당해 온 김 대표는 옥스포드대를 통해 조 교수와 지속적으로 협력하고 있다. 지난 1월에는 아이포트폴리오와 조 교수가 함께 옥스포드대에서 한국의 AI 디지털교과서 선도 교사단인 TOUCH 교사단의 해외 연수를 진행한 바 있다.","IT",0,"[]"
"머니투데이방송","2024-04-15","아이포트폴리오 리딩앤, 'AI시대 영어 문해력 잡는 방법' 학부모 세미나...","","https://news.mtn.co.kr/news-detail/2024041508444212520","",,,,,,,
"베이비뉴스","2024-04-15","아이포트폴리오 '리딩앤', AI시대 영어 문해력 잡는 방법 학부모 세미나...","","https://www.ibabynews.com/news/articleView.html?idxno=116525","",,,,,,,
"연합뉴스","2024-04-01","""세종서 국내 디지털 교육 한눈에"" 3일 정부컨벤션센터서 박람회","디지털교육 발표회에서는 내년 초 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 AI 디지털교과서 원형 시연회와 학교 현장에서 실제로 적용하고 있는 교육 IT가 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와 함께하는 디지털 학습기기 활용...","https://www.yna.co.kr/view/AKR20240401032700063?input=1195m","https://n.news.naver.com/mnews/article/001/0014601537?sid=101","이은파 기자","2024-04-01 09:15:12","2024-04-01 09:16:07","76개 체험관·디지털 교육 발표회·기기 활용 공동연수 등으로 구성 2024 세종 디지털 교육박람회 포스터 [세종교육청 제공. 재판매 및 DB 금지] (세종=연합뉴스) 이은파 기자 = 세종시교육청은 오는 3일 세종정부컨벤션센터(SCC)에서 '2024 세종 디지털 교육박람회'를 개최한다고 1일 밝혔다. 이번 박람회는 ▲ 76개 교육 정보기술(IT) 업체가 참여하는 체험 활동 ▲ 첨단기술 기반 교육활동 사례를 공유하는 디지털교육 발표회 ▲ 1인 1디지털 학습기기 도입에 따른 교사의 디지털기기 활용 역량을 강화하는 디지털 학습기기 활용 공동 연수로 구성돼 있다. 교육 IT 체험 공간은 학교 교육 활동에 도움을 줄 수 있는 교과교육, 코딩교육, 진로교육, 생활교육, 학교업무지원 등의 분야로 구성돼 있으며, 참가자들은 현장에서 관심 있는 교육 정보 기술을 직접 체험해 볼 수 있다. 디지털교육 발표회와 디지털 학습기기 활용 공동연수는 별도로 신청받아 선정된 교원 300여명을 대상으로 운영된다. 디지털교육 발표회에서는 내년 초 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 AI 디지털교과서 원형 시연회와 학교 현장에서 실제로 적용하고 있는 교육 IT가 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와 함께하는 디지털 학습기기 활용 공동연수에서 디지털 학습기기를 활용해 직접 학습 내용을 설계하고 결과를 동료들과 나누는 시간을 갖게 된다. 최교진 교육감은 ""교육 분야의 디지털 전환은 거스를 수 없는 시대 흐름으로, 이번 박람회는 학교 현장 디지털 전환의 방향을 찾는 계기가 될 것""이라며 ""학교 현장의 디지털 교육 역량 강화와 기반 조성을 위해 행정력을 집중하겠다""고 말했다. sw21@yna.co.kr","경제",0,"[]"
"뉴시스","2024-04-01","""대한민국 디지털 교육의 모든 것이 세종에서 펼쳐진다""","발표회는 2025년 도입 예정인 인공지능(AI) 디지털교과서 구성과 형태를 미리 볼 수 있는 AI 디지털교과서 원형 시연회과 학교 현장에서 실제로 적용하는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와 함께하는 디지털 학습기기 활용 공동연수에서 디지털...","https://www.newsis.com/view/?id=NISX20240401_0002682281&cID=10818&pID=10800","https://n.news.naver.com/mnews/article/003/0012462055?sid=102","송승화 기자","2024-04-01 08:37:18","2024-04-01 08:38:06","세종시교육청 '세종 디지털 교육 박람회'… 3일 오후 1시부터 [세종=뉴시스]송승화 기자 = 세종시교육청은 3일 오후 1시부터 세종정부컨벤션센터에서 76개 교육 정보 기술 업체가 참여하는 ‘2024 세종 디지털 교육 박람회’를 개최한다. 1일 시교육청에 따르면 박람회는 첨단기술 기반 교육활동 사례를 공유하는 디지털교육 발표회와 디지털기기 활용 역량을 강화하는 디지털 학습기기 활용 공동 연수로 구성됐다. 특히 교육 정보 기술 체험 공간은 학교 교육활동에 도움을 줄 수 있는 교과교육, 코딩교육, 진로교육, 생활교육, 학교업무지원 등의 분야로 구성됐다. 참가자들은 현장에서 관심있는 교육 정보 기술을 직접 체험해 볼 수 있다. 또 디지털교육 발표회와 디지털 학습기기 활용 공동연수는 별도로 신청을 받아 선정된 교원 약 300명을 대상으로 운영된다. 발표회는 2025년 도입 예정인 인공지능(AI) 디지털교과서 구성과 형태를 미리 볼 수 있는 AI 디지털교과서 원형 시연회과 학교 현장에서 실제로 적용하는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와 함께하는 디지털 학습기기 활용 공동연수에서 디지털 학습기기를 활용, 직접 학습 내용을 설계하고 그 결과를 동료들과 나누는 시간을 가지게 된다. 최교진 세종시교육감은 “교육 분야의 디지털 전환은 거스를 수 없는 시대의 흐름으로 이번 박람회가 학교 현장의 디지털 전환의 방향을 찾는 계기가 될 것""이라며 “앞으로도 교육청은 학교 현장의 디지털 교육 역량 강화 및 기반 조성을 위해 적극 지원하겠다”고 말했다.","사회",0,"[]"
"데일리한국","2024-04-01","세종시교육청 '세종 디지털 교육 박람회' 열어… 3일부터","발표회는 2025년 도입 예정인 인공지능(AI) 디지털교과서 구성과 형태를 미리 볼 수 있는 AI 디지털교과서 원형 시연회과 학교 현장에서 실제로 적용하는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와 함께하는 디지털 학습기기 활용 공동연수에서 디지털...","https://daily.hankooki.com/news/articleView.html?idxno=1068543","",,,,,,,
"충청일보","2024-04-01","세종 디지털 교육 박람회 3일 열린다","디지털교육 발표회에서는 내년 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 인공지능(AI) 디지털교과서 원형(prototype) 시연회, 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와 함께하는 디지털...","https://www.ccdailynews.com/news/articleView.html?idxno=2265772","",,,,,,,
"뉴데일리","2024-04-01","세종시교육청, 3일 '2024 세종 디지털 교육박람회'","발표회에서는 2025년 도입 예정인 인공지능(AI) 디지털교과서의 구성과 형태를 미리 볼 수 있는 시연회와 교육 정보 기술이 활용된 교육 활동 등을 사례를 공유할 예정이다. 최교진 교육감은 ""이번 박람회가 학교 현장의 디지털 전환의 방향을 찾는 계기가 될 것""이라며 ""앞으로도 교육청은 학교 현장의 디지털...","https://cc.newdaily.co.kr/site/data/html/2024/04/01/2024040100089.html","",,,,,,,
"브릿지경제","2024-04-01","세종시교육청, 세종 디지털 교육 박람회 운영","디지털교육 발표회에서는 2025년 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 인공지능(AI) 디지털교과서 원형(prototype) 시연회, 그리고 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와...","https://www.viva100.com/main/view.php?key=20240401010000072","",,,,,,,
"뉴스핌","2024-04-01","세종시교육청, 3일 '2024 세종 디지털 교육 박람회' 개최","발표회에서는 2025년 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 시연회와 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와 함께하는 디지털 학습기기 활용 공동연수에서 디지털...","https://www.newspim.com/news/view/20240401000845","",,,,,,,
"농수축산신문","2024-04-01","세종시교육청, 2024 세종 디지털 교육 박람회 운영","디지털교육 발표회에서는 2025년 도입 예정인 인공지능(AI) 디지털교과서의 구성과 형태를 미리 볼 수 있는 인공지능(AI) 디지털교과서 원형 시연회, 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와 함께하는 디지털 학습기기...","http://www.aflnews.co.kr/news/articleView.html?idxno=268368","",,,,,,,
"디트뉴스24","2024-04-01","세종시교육청, 2024 세종 디지털 교육 박람회 운영","디지털교육 발표회에서는 2025년 도입 예정인 인공지능(AI) 디지털교과서 원형 시연회, 그리고 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와 함께하는 디지털 학습기기 활용 공동연수에서 디지털 학습기기를 활용하여 직접...","http://www.dtnews24.com/news/articleView.html?idxno=769315","",,,,,,,
"충북일보","2024-04-01","'디지털교육의 모든 것 세종서 펼쳐진다'","디지털교육 발표회에서는 2025년 도입 예정인 인공지능(AI) 디지털교과서의 구성과 형태를 미리 볼 수 있다. 교사들은 구글코리아·애플코리아와 함께하는 디지털 학습기기 활용 공동연수에서 디지털 학습기기를 활용해 직접 학습내용을 설계하고 그 결과를 동료들과 나누는 시간을 갖게 된다. 최교진...","https://www.inews365.com/news/article.html?no=808115","",,,,,,,
"중부매일","2024-04-01","세종시교육청, 2024 세종 디지털 교육 박람회 운영","디지털교육 발표회에서는 2025년 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 인공지능(AI) 디지털교과서 원형(prototype)* 시연회, 그리고 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와...","http://www.jbnews.com/news/articleView.html?idxno=1430884","",,,,,,,
"불교공뉴스","2024-04-01","대한민국 디지털 교육의 모든 것이 세종에서 펼쳐진다!","디지털교육 발표회에서는 2025년 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 인공지능(AI) 디지털교과서 원형(prototype)* 시연회, 그리고 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. * 프로토타입(prototype): 원래의 형태 또는...","http://www.bzeronews.com/news/articleView.html?idxno=653552","",,,,,,,
"굿모닝충청","2024-04-01","75개 업체 참여.... '세종 디지털교육 박람회' 개최","공동연수는 별도로 신청을 받아 선정된 교원 약 300명을 대상으로 운영된다. 발표회는 2025년 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 인공지능(AI) 디지털교과서 시연회, 그리고 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다.","http://www.goodmorningcc.com/news/articleView.html?idxno=307303","",,,,,,,
"대전일보","2024-04-01","세종서 '디지털 교육의 모든 것' 선봬…3일 디지털교육박람회 운영","디지털교육 발표회서는 내년에 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 AI 디지털교과서 원형(prototype, 기초 또는 표준) 시연회, 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔을 진행한다. 교사들은 구글코리아·애플코리아와 함께하는...","https://www.daejonilbo.com/news/articleView.html?idxno=2122684","https://n.news.naver.com/mnews/article/656/0000085132?sid=102","최태영 기자(ctywoo@daejonilbo.com)","2024-04-01 10:42:01","2024-04-01 10:42:01","76개 체험관, 디지털교육발표회, 기기활용 공동 연수 등 한자리 세종교육청 제공 세종에서 디지털 교육의 모든 것을 살펴볼 수 있는 박람회가 열린다. 세종교육청은 3일 오후 1시부터 6시까지 세종정부컨벤션센터에서 2024 세종 디지털 교육 박람회를 개최한다고 1일 밝혔다. 시교육청은 이번 박람회에서 76개 교육 정보 기술 업체가 참여하는 체험 활동, 첨단기술(High-tech) 기반 교육활동 사례를 공유하는 디지털교육 발표회, 1인 1디지털 학습기기 도입에 따른 교사들의 디지털기기 활용 역량을 강화하는 공동 연수로 구성해 진행한다. 교육 정보 기술 체험 공간은 학교 교육활동에 도움을 줄 수 있는 교과교육, 코딩교육, 진로교육, 생활교육, 학교업무지원 등의 분야로 구성해 운영한다. 참가자들은 현장에서 관심있는 교육 정보 기술을 직접 체험해 볼 수 있다. 디지털교육 발표회와 디지털 학습기기 활용 공동연수는 별도로 신청을 받아 선정된 교원 약 300명을 대상으로 운영한다. 디지털교육 발표회서는 내년에 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 AI 디지털교과서 원형(prototype, 기초 또는 표준) 시연회, 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔을 진행한다. 교사들은 구글코리아·애플코리아와 함께하는 디지털 학습기기 활용 연수에서 학습기기를 활용해 직접 학습 내용을 설계하고, 그 결과를 동료들과 나누는 시간도 갖는다. 세종교육청 관계자는 ""교육 분야의 디지털 전환은 거스를 수 없는 시대의 흐름""이라며 ""이번 박람회가 학교 현장의 디지털 전환의 방향을 찾는 계기가 될 것""이라고 말했다.","사회",0,"[]"
"충청뉴스","2024-04-01","세종시교육청, 2024 세종 디지털 교육 박람회 운영","디지털교육 발표회에서는 2025년 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 인공지능(AI) 디지털교과서 원형(prototype)* 시연회, 그리고 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. * 프로토타입(prototype): 원래의 형태 또는...","http://www.ccnnews.co.kr/news/articleView.html?idxno=330249","",,,,,,,
"뉴스티앤티","2024-04-01","세종시교육청, 3일 '디지털 교육 박람회'","디지털교육 발표회에서는 2025년 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 인공지능(AI) 디지털교과서 원형(prototype) 시연회, 그리고 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와...","http://www.newstnt.com/news/articleView.html?idxno=358589","",,,,,,,
"동양일보","2024-04-01","세종시교육청, 디지털 교육의 모든 것 펼친다","디지털교육 발표회에서는 2025년 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 인공지능(AI) 디지털교과서 원형(prototype)* 시연회, 그리고 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와 함께하는...","http://www.dynews.co.kr/news/articleView.html?idxno=746174","",,,,,,,
"세종의 소리","2024-04-01","대한민국 디지털 교육 모든 것, 3일 세종에 오면 다 보인다","디지털교육 발표회에서는 2025년 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 인공지능(AI) 디지털교과서 원형(prototype) 시연회, 그리고 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와...","http://www.sjsori.com/news/articleView.html?idxno=68525","",,,,,,,
"충남일보","2024-04-01","세종교육청 '2024 디지털교육 박람회' 운영","디지털교육 발표회는 2025년 도입되는 인공지능(AI) 디지털교과서 구성 및 형태를 미리 볼수있는 인공지능(AI) 디지털교과서 원형시연회, 그리고 학교현장에서 실제로 적용하고 있는 교육정보 기술이 활용된 교육활동 사례 나눔이 진행된다. 교사들은 구글코리아·애플코리아와 함께하는 디지털 학습기기 활용...","http://www.chungnamilbo.co.kr/news/articleView.html?idxno=764293","",,,,,,,
"아시아타임즈","2024-04-01","[세종시교육청] 3일 '디지털교육 박람회' 개최 등","디지털교육 발표회에서는 2025년 도입 예정인 인공지능(AI) 디지털교과서의 구성 및 형태를 미리 볼 수 있는 인공지능(AI) 디지털교과서 원형(prototype) 시연회, 학교 현장에서 실제로 적용하고 있는 교육 정보 기술이 활용된 교육활동 사례 나눔이 진행된다. 참여 교사들은 구글코리아·애플코리아와 함께하는...","https://www.asiatime.co.kr/article/20240401500275","",,,,,,,
